tweet,sentiment
Who can resist a cute kitten that dodges bullets in slow-mo and dresses like 50 Cent? https://t.co/EKnyjGUklc #KEANU https://t.co/aa3nIPP9u1,1
"anyways, i saw the movie ""keanu"" today, it was good and mad funny <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",1
"Our review for Keanu, the Key and Peele movie with stars funnier than their script: https://t.co/jNHo4fMjzb https://t.co/RCMl1WrbdN",1
#KEANU was hysterical!!! Go see this movie.,1
I liked a @YouTube video from @schmoesknow https://t.co/BzRBsovkXs KEANU MOVIE REVIEW,1
4 big paws up for Keanu. Great movie.,1
RT @Allure_magazine: It took more cats than you'd think to film the movie #Keanu: https://t.co/8CXS42LH3O @KeanuMovie https://t.co/NoayF9W2<U+0085>,1
Key &amp; Peele are hilarious! Can't wait to see this movie. #Keanu https://t.co/tTrw0RrLId,1
#KEANU GREAT MOVIE !!!!!!!!!!! OMG,1
"@Gatorkitten donts worry your movie #Gator No Mice is Safe , Academy Award winner..#Keanu has nothings on you",0
@Gatorkitten Do you minds sharing the limelight with this #Keanu kitten? I thinks you need a agent and movie,1
RT @EW: #Keanu is a solid first step into movie stardom for both Key and Peele. Our review: https://t.co/fWi4BVCnWt https://t.co/lCkKGypOKu,1
Sixth row for the cat movie. Let's go Key and Peele. Laugh time. #KEANU,1
"MEOW @jordanpeele: ""we've won Hollywood. We just got a George Michael soundtrack to our kitten movie"" I'm in! #KEANU https://t.co/W63lZ5RDS9",1
"I really want to see @KeyAndPeele's new movie #Keanu. It looks so funny, and its Key and Peele",1
when you're friend watches a movie and starts acting different #GANGSTAKITTY #Keanu<U+0085> https://t.co/FIO0g13nxJ,1
Slept a lot while watching 'Keanu' that is honestly not a comment in the movie but while I was awake I did not laugh much.,0
"#KEANU Review ""Overall, this movie is hilarious in the best way...""  @KeanuMovie https://t.co/JB5FUNDHjQ https://t.co/66AFtOwQSx",1
"Raven-Symone, Yandy Smith &amp; Cast Members Of <U+0091>Black Ink Crew<U+0092> Attend<U+0085> https://t.co/xNQ2PSGtyv #radiorema #teamfytl",0
"Raven-Symone, Yandy Smith &amp; Cast Members Of <U+0091>Black Ink Crew<U+0092> Attend <U+0091>Keanu<U+0092> Movie Screening: The<U+0085> https://t.co/u1j2PBCikN | @vibemagazine",0
"Seaford platform. Going to see the movie #Keanu with my fav gamer, Paris Marie! B4 she gets too famous to see me,Ha! https://t.co/DWYfRq5JhZ",1
RT @IBTimes: The tricky transition from sketch to film #KEANU https://t.co/jHNglZWT2e https://t.co/KisLp94IwG,1
Key &amp; Peele Talk About Their New Movie Keanu While Eating Increasingly Spicy Hot Wings https://t.co/u0lq3x20ab https://t.co/XXxfXku28S,1
Calling it now. Funniest movie of the year. #KEANU https://t.co/8lMuYWxatu,1
"As #KEANU hits theaters, 17 famous felines that lead the way for the latest leading cat: https://t.co/rI3bxdYJBO https://t.co/IMiNvO1QqO",1
RT @anjelliclecats: Excited about the movie KEANU? So are we! To celebrate we've launched the Anjellicle Cats Keanu Ka$h Raffle.... https:/<U+0085>,1
"It kind of sucks, to put it nicely. But hey, what do I know, some people really like it. Cats do! https://t.co/VVhZnRjMNt #Keanu #KeanuMovie",1
RT @WhatToWatchAOL: We asked @KeeganMKey and @JordanPeele what's their favorite movie based on a sketch #KEANU https://t.co/Uf4B0hgaET http<U+0085>,1
There are so many reasons to be optimistic about our moviegoing future. Our new podcast explains why: https://t.co/0LoeGtbmAL,1
We asked @KeeganMKey and @JordanPeele what's their favorite movie based on a sketch #KEANU https://t.co/Uf4B0hgaET https://t.co/AJOmt1WYe6,1
#KEANU is the most adorable kitten ever!! movie is also good.,1
Dis movie was sick af alotta funny shit had went down ps Keanu look mad adorable too lol <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> https://t.co/R5VYWJB5H2,1
"Here's my review of Keanu. It's a solid movie, but the potential was there for something truly memorable: https://t.co/birJWONLSv<U+2605><U+2605><U+2605>/",1
Indiewire: Why Movie Theaters Are Healthier Than You Think (Podcast) https://t.co/utbjwJfNCP #film,1
Twitter's algorithm appears to have pegged me as someone who really wants to see the Keanu movie.,0
It took more cats than you'd think to film the movie #Keanu: https://t.co/8CXS42LH3O @KeanuMovie https://t.co/NoayF9W2ak,1
Why movie theaters and the indie box office are healthier than you might think https://t.co/0LoeGsTLcb https://t.co/ejFYpfKqo1,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t...... https://t.co/4c7RXHsF6B,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/1chJIwhDqp,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/n9yDemvetp,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/WRdvfNPeFI,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/bIbpEIheyy,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/hKvIhBAPqy,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/m23DSWMyBN,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/S0rg0IQRY9,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/H2RO1EB3Pf,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/jDKlSdrBUJ,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/Ugi09DFfAC,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/cTDXPEPCNT,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/5EURSD2adk,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/g70guLOZoE,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/Wbqv6CtSQY,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/kZ1w7EjBV0,1
NBC New York: Key &amp; Peele's Big Screen Appeal: The comedy duo try to go from movie fans to movie stars with t... https://t.co/Iic7GXigtz,1
RT @geeksofdoom: Movie Review: #Keanu https://t.co/mpWuuAeK2x https://t.co/wRuwkwfSZN,1
Decided last min to go see Keanu the movie this morning and it was so damn worth it. Hilarious movie especially if you like Key and Peele :),1
There is a movie out called Keanu that isnt a mockumentary of Keanu Reeves acting skills. This is a god damn travesty.,0
Video: 'Keanu' Movie Review #entertainment https://t.co/WAXn3Wdbgw,1
"FOX Beat: Kevin's movie reviews of <U+0091>Mother's Day,' <U+0091>Keanu': FOX 5's Kevin McCarthy has his hilarious reviews ... https://t.co/zOCZWRy2bm",1
Went to the adv. screening of Keanu last night. Stupid funny movie! :) @KeanuMovie #KEANU #KeanuNY,0
#Keanu is a solid first step into movie stardom for both Key and Peele. Our review: https://t.co/fWi4BVCnWt https://t.co/lCkKGypOKu,1
"@WBPicturesCan So funny, their next movie needs to come out right now! https://t.co/5KotUXYoip",1
Check out the @groupenvy app available for iOS download. Also check out Keanu movie in theatres today. @KeyAndPeele https://t.co/Qt9NeYTn5u,1
"@RegalMovies The movie was too funny, people will hurt themselves! https://t.co/5KotUXYoip",0
FYI: #KEANU is the cutest fucked up movie I have ever seen and I am obsessed. https://t.co/VtKuMVs29O,1
RT @Tribeca: Key and Peele's #KEANU and the intense @GreenRoomMovie lead the weekend's best screenings. https://t.co/EKnyjGUklc https://t.c<U+0085>,1
RT @IBTMedia: From @IBTimes: The tricky transition from sketch to film #KEANU https://t.co/dOF6AvpoCM https://t.co/xnrToUKtaT,1
Movie Review: Keanu https://t.co/EnPBbgNCKN,1
Movie Review: #Keanu https://t.co/mpWuuAeK2x https://t.co/wRuwkwfSZN,1
"It Took More Cats Than You'd Think To Film the Movie Keanu: 
Leave it to Keegan-Michael Key and Jordan Peele,... https://t.co/4UyrqHP3yp",1
I just want to read my @comiXology comics all day today. But today is about coding. And the #RatchetAndClank movie. And #Keanu.,0
"In <U+0091>Keanu<U+0092> Movie, Keegan-Michael Key And Jordan Peele Attempt Tricky Transition From Sketc... https://t.co/W1FKMSlSCv #immigrantlife.nyc",0
From @IBTimes: The tricky transition from sketch to film #KEANU https://t.co/dOF6AvpoCM https://t.co/xnrToUKtaT,1
The tricky transition from sketch to film #KEANU https://t.co/jHNglZWT2e https://t.co/KisLp94IwG,1
"I love this site! @ZayZay.Com
Entertainment News &amp; Giveaways everyday.
They give away some great stuff. https://t.co/nDmgMcA85V",1
RT @Photography360: Movie review: <U+0091>Keanu<U+0092> is not really the cat<U+0092>s meow https://t.co/1gfSTYfwyW #photography,0
Movie review: <U+0091>Keanu<U+0092> is not really the cat<U+0092>s meow https://t.co/1gfSTYfwyW #photography,0
"I just entered to win Hollywood Movie Money to see #Keanu @ZayZayCom
Entertainment News &amp; Giveaways everyday. https://t.co/nDmgMcA85V",0
"Movie Review: In <U+0091>Keanu,<U+0092> Key &amp; Peele Break Baddish for a Beloved Kitty https://t.co/fehLGSYdVj",1
"Movie from last week #4:

#Keanu features some hilarious moments and terrific chemistry from<U+0085> https://t.co/VnF8t9KReT",1
I liked a @YouTube video from @jorelblu https://t.co/Fv9NIqwAqO KEANU - MOVIE REVIEW,1
KEANU - MOVIE REVIEW: https://t.co/6uYT8jHLYg via @YouTube,1
I liked a @YouTube video from @schmoesknow https://t.co/w7wsGV4QMq KEANU MOVIE REVIEW,1
"Keanu was a great movie, very dope. #Keanu",1
Why @saulnier_jeremy's @GreenRoomMovie is a strong early contender for 2016's best thriller. https://t.co/EKnyjHbVcK https://t.co/uEdRT3usOh,1
RT @HollywoodLife: Why #Keanu is the purrfect comedy https://t.co/4EGTNfmxTD @KeanuMovie https://t.co/4LVCdEltlQ,0
@KeanuMovie here's my review! The movie is awesome. https://t.co/5KotUXYoip,1
MOVIE REVIEW: @KeeganMKey and @JordanPeele have purr-fect chemistry in new @KeanuMovie https://t.co/TI3UWYTrld https://t.co/hmiAPBm5p1,1
Sound work with K&amp;P https://t.co/5gaHD8zbv4,0
Keanu was a very funny movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,1
"RT @vulture: Keanu Reeves voices Keanu the cat in the movie #Keanu; that<U+0092>s 3 things called ""Keanu"" https://t.co/W8QP0FCs3h https://t.co/yJx<U+0085>",1
Impromptu girls afterwork hang. Just saw the advanced screening of #keanu...that movie is funny<U+0085> https://t.co/z9qAs1geYW,1
Keanu is my most anticipated movie of 2016,1
"""Gangster Kitten"" would have been a better title for ""Keanu""... I guess that ""Edge of Tomorrow"" poster in the movie was meant to be ironic.",0
#KEANU | Movie Review  https://t.co/xnwUcKu3lv,1
Key and Peele's #Keanu is the funniest cat movie this spring. Our review https://t.co/t5ihPCT3AO https://t.co/U9rROvP18H,1
RT @corrientelatina: KEANU | Movie Review - https://t.co/PU5BJSn8qq #corrientelatina https://t.co/9WhNbPcCOs,1
KEANU | Movie Review - https://t.co/PU5BJSn8qq #corrientelatina https://t.co/9WhNbPcCOs,1
"@ZayZay.Com is awesome. Entertainment News &amp; Giveaways. Movie Tix, Blu-Rays, Prize Packs...
You should sign up. https://t.co/nDmgMcA85V",1
"Our review for Keanu, the Key and Peele movie with stars funnier than their script: https://t.co/jNHo4fMjzb https://t.co/L2n8DZw6Fy",1
RT @NYDNgossip: MOVIE REVIEW: @KeeganMKey and @JordanPeele have purr-fect chemistry in new @KeanuMovie https://t.co/62KqfCdLGW https://t.co<U+0085>,1
Keanu - Movie Review https://t.co/OecaSmjgcH via @YouTube #Keanu #JeremyJahns,1
"#Keanu is the best movie I've seen in ages, mostly because of the cat https://t.co/F2jYVIbVE4 via @nypost",1
"@j_christley I thought Keanu was pretty good. There's some movie called ""Band of Outsiders"" coming out next week.",1
I liked a @YouTube video https://t.co/TK3PGBsT4M Keanu - Movie Review,1
Weirdo here <U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F> RT @Tone314: If you go see that Keanu movie. You're a fucking weirdo,0
Celebrity Doctor The Stars Of 'Keanu' Dish On The Movie's Hilarious Lost Kitty Story - Vibe... https://t.co/0V2fYGy2zN Dr. Gary Rothfeld,0
"My favorite part of Keanu, the new Key and Peele movie, is all the press they<U+0092>ve been doing for it https://t.co/oOjTgug2hM",1
Jordan Peele on <U+0091>Keanu<U+0092>: <U+0091>It Looks Like Michael Mann Made a Comedy<U+0092> https://t.co/gzc0513z7e,0
@JordanPeele I won't be happy until you're in every movie. Every. Movie. This was Hangover funny. #KeanuMovie https://t.co/5KotUXYoip,0
The Stars Of <U+0091>#Keanu<U+0092> Dish On The Movie<U+0092>s Hilarious Lost Kitty Story https://t.co/PdKt8IH3XB #radiorema #teamfytl,1
"Feel like ""the samizdat"" in Infinite Jest really should have been this: https://t.co/rWS4ZU8ZAs",0
I liked a @YouTube video https://t.co/OaHLQLb2XX Keanu Movie Review,1
MOVIE REVIEW: @KeeganMKey and @JordanPeele have purr-fect chemistry in new @KeanuMovie https://t.co/62KqfCdLGW https://t.co/9ClYo0gIUU,1
oh crap i<U+0092>m gonna have to go see that cat keanu movie aren<U+0092>t i fuck,0
"Keanu,' is many trained cats, and cat inspiration Keanu Reeves wants to play a feline https://t.co/Bjplu4nOni #KeanuMovie #KeyandPeele",1
Listen to Joanna Langfield's Movie Minute Reviews of Keanu and Mother's Day. https://t.co/uOwhVuWKuV,1
Key and Peele's #KEANU and the intense @GreenRoomMovie lead the weekend's best screenings. https://t.co/EKnyjGUklc https://t.co/m1KOW9jPJG,1
I liked a @YouTube video https://t.co/fJbLgPeydf Keanu - Movie Review,1
I liked a @YouTube video https://t.co/FleXJUevYX Keanu - Movie Review,1
Why #Keanu is the purrfect comedy https://t.co/4EGTNfmxTD @KeanuMovie https://t.co/4LVCdEltlQ,0
Keanu (the movie) copycats striking too close to home. #punintended https://t.co/JgdVtWKvLY,1
"Review: 'Keanu' showcases kittens, comic potential - USA TODAY https://t.co/bE7fkfesKP https://t.co/3eMoR43THw",1
#UCWRadio  Jordan Peele on <U+0091>Keanu<U+0092>: <U+0091>It Looks Like Michael Mann Made a Comedy<U+0092> https://t.co/GzQmN8fWuz #filmfestival #news,0
#UCWRadio  Jordan Peele on <U+0091>Keanu<U+0092>: <U+0091>It Looks Like Michael Mann Made a Comedy<U+0092> https://t.co/8dJRmRy0AD #music #news,0
#UCWRadio  Jordan Peele on <U+0091>Keanu<U+0092>: <U+0091>It Looks Like Michael Mann Made a Comedy<U+0092> https://t.co/c077x9wmfg #TV #News,0
"Review: 'Keanu' showcases kittens, comic potential: Key and Peele take their partnership to the big screen wi... https://t.co/HHy4xGBS3m",1
"Key and Peele's first movie, Keanu, has more than just that kitty. Our review: https://t.co/bVWjVcfAVV https://t.co/QYyIQkT0fs",1
I liked a @YouTube video https://t.co/kc5z0Y8TQU Keanu - Movie Review,1
I liked a @YouTube video https://t.co/SEapDNx35t Keanu - Movie Review,1
Keanu - Movie Review #http://www.facebook.com/RealJeremyJahns https://t.co/FhnwSWyaAJ https://t.co/X0m5yDvvDb,0
RT @ftbllchronicle: #film How 'Keanu' movie found its feline stars... https://t.co/IGTci3U7Yl,0
#film How 'Keanu' movie found its feline stars... https://t.co/IGTci3U7Yl,0
RT @anjelliclecats: Excited about the movie KEANU? So are we! To celebrate we've launched the Anjellicle Cats Keanu<U+0085> https://t.co/lY6Oq6lbKN,1
Keanu Reeves Voices Keanu the Cat in the Movie Keanu; That<U+0092>s Three Things Called <U+0091>Keanu<U+0092> https://t.co/8RknDLonxn,1
"How 'Keanu' movie found its feline stars: Keegan-Michael Key, Jordan Peele and other cast and crew members of... https://t.co/s42OGSA5jb",0
All I want to know about the movie Keanu is if the cat lives. Is that so much to ask. IS THAT SO MUCH TO ASK,1
RT @businessinsider: Here's how 'Keanu' got Keanu Reeves to play a cat in the movie https://t.co/ATTYSdEn8C https://t.co/ggYLIvH7dP,0
"RT @firstshowing: Keanu - So much fun!! Key &amp; Peele's leap to the big screen is awesome. The cat is sooo cute, the movie is solid, delivere<U+0085>",1
Excited about the movie KEANU? So are we! To celebrate we've launched the Anjellicle Cats Keanu<U+0085> https://t.co/lY6Oq6lbKN,1
RT @caitlin_sweeny: Oh my god -- is the full title really Keanu: Gangster Kitten? This movie looks amazing. https://t.co/3s1uNc53pW,1
Oh my god -- is the full title really Keanu: Gangster Kitten? This movie looks amazing. https://t.co/3s1uNc53pW,1
"Keanu - So much fun!! Key &amp; Peele's leap to the big screen is awesome. The cat is sooo cute, the movie is solid, delivered on the laughter.",1
Excited about the movie KEANU? So are we! To celebrate we've launched the Anjellicle Cats Keanu Ka$h Raffle.... https://t.co/LRmrGzKNpX,1
I rarely go to the movies but I will definitely pay whatever insane amount a movie ticket costs now to see Keanu.,1
RT @techinsider: How Keanu Reeves ended up voicing a cat in a movie about a kidnapped kitten https://t.co/dw9wiCa27Q https://t.co/jTysNo09tY,0
Nothing classic #Keanu movie is the tribute movie to distance from father and mother of Wrace after global #Colored Coloring race mixed,1
#Keanu movie is tribute movie of father &amp; mother of Wrace 2 global #Colored Coloring race mixed bragging CLASS to gain #Africa race sympathy,1
#Keanu movie is the tribute movie of the father and mother of one race to global #Colored Coloring race mixed bragging CLASS,1
How Keanu Reeves ended up voicing a cat in a movie about a kidnapped kitten https://t.co/dw9wiCa27Q https://t.co/jTysNo09tY,0
"Screening of Keanu tonight. Never really watched their show, but I'm curious to see how Key and Peele fare in a movie.",0
Key and Peele scratch their way into Hollywood with 'Keanu': Being in the movies was always the goal for the ... https://t.co/VOPfRJlKlL,0
Here's how 'Keanu' got Keanu Reeves to play a cat in the movie https://t.co/zKZ5zbXOQ3 https://t.co/BiSglUdiHL,0
